design_range_nm,spec_energy_whkg,converged,run_id,objective_value,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,S_ref_m2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,engine_rating_hp,motor_rating_hp,generator_rating_hp,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,doc_per_nmi,wall_time_s,error,start_name,starts_tried
350.0,500.0,True,run-20260503T185809-4c3e4bc9,71.40354413911464,5700.0,12566.334,14.403544139114649,31.75434147997493,0.0907266899427855,1809.9844292455016,34.03668610306448,0.965068419164536,0.9741372166872524,0.9204724679816364,96.5068419164536,36.020867734388986,652.4727598709615,34.94024169648513,2.327978563698707e-06,1356.9999999979732,41.99999999996801,-3.1277274381569242e-09,,200.77937670101528,,high,"low=OK(71.404),high=OK(71.404)"
350.0,550.0,True,run-20260503T190055-f6cc6a5f,53.62341135773474,5336.072093580111,11764.011258948583,0.2626904219336255,0.5791325580033094,0.001654664451438,1607.637348346926,31.863545767058167,0.999,0.999,1.0,99.9,1.3023321143798208,611.1917054682298,1.263262150930589,4.547473508864641e-13,1357.0000000000164,42.000000000000014,-9.15933995315754e-16,,221.95501400600187,,low,"high=OK(53.623),low=OK(53.623)"
350.0,600.0,True,run-20260503T190437-b61c6656,50.09036924278105,4984.46027011438,10988.840800699563,0.2457665416372457,0.5418218330243046,0.0015480623800694,1379.367345791552,29.763949053828288,0.999,0.9989999999963888,1.0,99.9,1.2190455996887033,571.2283566885875,1.182474229786877,6.853042577859012e-10,1356.9999999995812,41.99999999999993,1.248556813493451e-12,,197.40930322898205,,high,"low=OK(50.090),high=OK(50.090)"
350.0,650.0,True,run-20260503T190755-55657835,47.44204567748407,4720.890486318709,10407.769583947951,0.2331408142969742,0.5139869020153953,0.0014685340057582,1208.1643082910848,28.190082036768395,0.999,0.999,1.0,99.9,1.1565114758312496,541.1727239341803,1.1218159216159134,-1.9827439246000722e-08,1356.9999999961765,41.99999999999329,-7.363554210826352e-14,,188.6412526879867,,high,"low=OK(54.542),high=OK(47.442)"
350.0,700.0,True,run-20260503T190935-6ed6a5f0,45.38278330748327,4515.942344661112,9955.93681188678,0.2233598608721542,0.4924236164759686,0.0014069246185027,1074.9789892639317,26.966265270970748,0.999,0.999,1.0,99.9,1.1078134660437826,517.7994209841204,1.0745790620552154,-9.094947017729282e-13,1356.999999999999,41.99999999999999,-1.4155343563970746e-14,,322.5772353410139,,low,"high=OK(45.383),low=OK(45.383)"
350.0,750.0,True,run-20260503T191421-5405d68e,43.73511452902376,4351.955817480293,9594.408834333402,0.2155563542208266,0.4752198496423188,0.001357770998978,968.3745254239552,25.987044577852373,0.999,0.999,1.0,99.9,1.0687966026288371,499.1201494232373,1.0367329797916218,-2.350216163904406e-07,1357.0000000289322,41.99999999999971,1.3067832926871858e-10,,257.14729056999204,,low,"high=X(nan),low=OK(43.735)"
350.0,800.0,True,run-20260503T191547-c696eb78,42.38627905533906,4217.709665873756,9298.4470835786,0.2091823966014946,0.4611676951955871,0.0013176219862731,881.0829735758058,25.185414030004893,0.999,0.999,1.0,99.9,1.0368188231575104,483.8483189754806,1.0057143282458445,-2.621511612233008e-07,1357.000008309741,41.99999999999407,-9.208707962837791e-10,,209.0873440940049,,low,"low=OK(42.386),high=OK(42.386)"
400.0,250.0,True,run-20260503T192120-a8d5a051,304.1185049254344,4046.475570203118,8920.940971581198,263.6537492234032,581.2563286128992,1.453140821532248,263.6236901138223,24.162915580103828,0.001,0.2599225282730086,0.01,0.1,737.1010924288485,464.3909956610892,714.9880595093664,4.993486300008954e-07,1357.000000959921,41.99999999998792,-1.3363877886252151e-09,,167.56771491499967,,high,"high=OK(304.119),low=X(nan)"
400.0,300.0,True,run-20260503T192408-fccb181b,297.7330600552173,4000.000000000018,8818.48000000004,257.73306005521715,568.2034588589328,1.420508647147332,244.74455169736527,23.885393756392208,0.0158261339812198,0.2705681168865709,0.0100000011167671,1.582613398121984,718.4048535409945,459.1112837151791,696.8527079347703,1.5215285884551122e-06,1357.000000010003,42.00000000009494,-2.5239091872020225e-08,,156.84226415099693,,low,"low=OK(297.733),high=OK(297.733)"
400.0,350.0,True,run-20260503T192645-75bc09f4,267.8638069702841,5700.0,12566.334,210.8638069702841,464.8745661228277,1.1621864153070691,1465.739660188363,34.03668610300617,0.5295982613639001,0.651577740392731,0.0100000001895727,52.95982613639001,483.7527597456324,652.4727598711053,469.2401769532489,3.656650733319111e-07,1357.000000000155,42.00000000000399,-8.799869799860913e-10,,154.33720688300673,,low,"low=OK(267.864),high=OK(267.864)"
400.0,400.0,True,run-20260503T192919-a49dc564,230.7838703938107,5700.0,12566.334,173.7838703938107,383.1273963476029,0.9578184908690074,1532.234162984715,34.03668610297204,0.6240616098932538,0.7213826161373629,0.1384092414106899,62.40616098932538,386.8350136304977,652.4727598713635,375.2299632216099,3.1751701499160845e-06,1356.9999999996776,42.00000000002505,-6.342260779057529e-09,,182.3383038690081,,low,"high=OK(230.784),low=OK(230.784)"
400.0,450.0,True,run-20260503T193221-360bba03,191.051068736771,5699.999999999036,12566.333999997874,134.05106873678062,295.53166715848124,0.7388291678962031,1599.4622864276496,34.0366861029966,0.7102851425211314,0.7851697464600469,0.3370881378293485,71.02851425211314,298.2723596041477,652.4727598717438,289.32418881640484,3.826808551821159e-06,1356.9999999928853,42.00000000000634,-6.526265694528632e-09,,256.3966251300008,,low,"high=OK(191.051),low=OK(191.051)"
400.0,500.0,True,run-20260503T193638-74427bb2,147.40551799188245,5700.0,12566.334,90.40551799188246,199.3098130752639,0.4982745326881597,1674.3199168738129,34.03668610384012,0.8047935615302804,0.8552532092703364,0.5541363209513047,80.47935615302804,201.0912254049529,652.4727598715688,195.0584918995185,-3.2852003641892225e-06,1356.99999994386,41.999999999489454,-9.663904648737898e-09,,273.78284313200857,,high,"low=OK(147.406),high=OK(147.406)"
400.0,550.0,True,run-20260503T194040-b34020c5,98.703244858846,5700.0,12566.334,41.70324485884599,91.93980768070904,0.2298495192017726,1760.3278044503031,34.036686103002985,0.9100304466989896,0.9333533727895568,0.794919047101444,91.00304466989894,92.7430489964038,652.4727598710791,89.96075752654805,2.001758275582688e-06,1357.0000000005994,42.00000000000595,-2.529744552726143e-09,,165.7767151070002,,high,"low=X(98.703),high=OK(98.703)"
400.0,600.0,True,run-20260503T194326-85ecd7ed,56.0159021704214,5569.167115018708,12277.897205112542,0.3242310202343207,0.7148061918289881,0.0017870154795724,1758.7973907747846,33.25543735949331,0.999,0.999,1.0,99.9,1.3605132561541688,637.632964022405,1.3196978585018404,-1.205585249408614e-07,1356.9999999370884,42.00000000000004,3.684275107218582e-12,,211.9350145829958,,high,"low=OK(56.016),high=OK(56.016)"
400.0,650.0,True,run-20260503T194452-5ee1f9bb,52.28653934578603,5198.348193737651,11460.3823948779,0.3030574084095234,0.6681264237278034,0.0016703160593195,1518.1990147049623,31.04114837270375,0.999,0.999,1.0,99.9,1.2697258267507077,595.5542526884881,1.2316340534867962,-2.6494944904698066e-08,1357.0000000167547,41.99999999999997,-4.057726377126869e-12,,209.9285371210135,,low,"low=OK(52.287),high=OK(52.287)"
400.0,700.0,True,run-20260503T195010-49af97fa,49.46423970784443,4917.712554449421,10841.687451790282,0.2871141633502146,0.6329776268051502,0.0015824440670128,1335.9736871031548,29.365375186077024,0.999,0.999,1.0,99.9,1.20321789420238,563.6225708714679,1.1671160548079091,-1.2541886462713592e-07,1357.000000385054,42.00000000000004,1.7153858888896423e-10,,189.13665245700395,,high,"low=OK(49.464),high=OK(49.464)"
400.0,750.0,True,run-20260503T195212-a8586f97,47.25157772982722,4697.691173178413,10356.623914212592,0.2746659980430881,0.6055341526057529,0.0015138353815143,1193.0484210191014,28.05155085445027,0.999,0.999,1.0,99.9,1.151002420249889,538.5260281426041,1.1164723476440466,5.002220859751105e-12,1357.0000000000357,42.00000000000004,-5.023759186428833e-15,,194.0951813190186,,low,"high=OK(47.252),low=OK(47.252)"
