design_range_nm,spec_energy_whkg,converged,run_id,objective_value,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,S_ref_m2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,engine_rating_hp,motor_rating_hp,generator_rating_hp,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,doc_per_nmi,wall_time_s,error
550.0,450.0,True,retry-warm-start,0.7110901835370743,5696.040545300964,12557.60490698141,336.83410643187256,742.5912077218348,1.350165832221518,1313.2055948117606,34.013042819333194,0.40997087422896383,0.5702520960147972,0.017543566090673396,40.997087422896385,608.3766958261074,665.179867756706,590.1255921081075,821.5468698278528,4451.96481214085,81.64146868255646,-7.587910334783121e-12,0.7110901835370743,27.06791899201926,
550.0,500.0,True,retry-warm-start,0.6633345085039709,5696.174210859879,12557.899588745906,301.7803176639849,665.3109239283742,1.2096562253243168,1372.2869926416033,34.013840982964474,0.4886422772888031,0.6273723378308527,0.017542332620410318,48.86422772888031,527.5259186705555,665.1962083501367,511.70033823943186,819.9632184879506,4451.940078578863,81.64146868255085,-8.048314618924746e-12,0.6633345085039709,21.94145539199235,
550.0,550.0,True,retry-warm-start,0.5815019314121607,5592.606582823694,12329.57232462477,225.0596711433261,496.17105219599955,0.9021291858109083,1570.0855588546428,33.395402588984595,0.5197393683530228,0.552662301295929,0.9999999999999943,51.97393683530228,622.0948672316731,992.8103085618372,605.3871364472742,4.899902705801651e-09,1902.3581592915727,81.64146868250538,2.304753610182786e-11,0.5815019314121607,39.43763016699813,
550.0,600.0,True,retry-warm-start,0.5238166570507333,5595.748203631196,12336.498404689406,181.70625909093727,400.5932529170621,0.7283513689401129,1636.5652797904372,33.41416230148978,0.6243047426608382,0.6056206006639034,0.9999999999999878,62.43047426608383,548.7473800571013,993.4586746242576,533.9674137091711,1.914486347232014e-10,1902.2568952911413,81.6414686825054,1.7662815654517772e-12,0.5238166570507333,38.36212518904358,
550.0,650.0,True,retry-warm-start,0.46117235760569214,5598.567318458651,12342.71348162031,134.64755751349222,296.8466982453952,0.5397212695370822,1708.1948146690238,33.430996218414435,0.7372624269545087,0.662872645975128,0.9999999999999986,73.72624269545088,469.31550850536337,994.7118808876882,456.7041115797513,1.4055331121198833e-07,1900.9846276066432,81.64146868250539,5.195580909944653e-10,0.46117235760569214,36.23419940104941,
550.0,700.0,True,retry-warm-start,0.3928286236955984,5601.205921503144,12348.53059866426,83.33225632873398,183.7159589474535,0.3340290162680972,1786.0727083059937,33.44675223658563,0.8597418031543665,0.7253597956725563,0.9999999999999978,85.97418031543666,382.50226040349656,996.716294709815,372.32388508262403,4.292287485441193e-07,1898.343175505426,81.64146868250539,1.7677551922279378e-09,0.3928286236955984,38.37815781903919,
550.0,750.0,True,retry-warm-start,0.31765668038484,5603.90554646449,12354.482245846542,26.916643914961828,59.34097150780314,0.10789267546873298,1872.1013762573184,33.46287263788479,0.9934521378769255,0.7945762096581143,0.9999999999999996,99.34521378769256,286.23606329402025,999.4333322376946,278.8008264778443,3.2245534384856e-06,1894.5020539991567,81.64146868250539,1.0358385482689414e-08,0.31765668038484,38.34000634599943,
550.0,800.0,True,retry-warm-start,0.26762338861351737,5669.895235484458,12499.964434053743,0.48721069612200024,1.0741144448844842,0.0019529353543354256,1867.34526957421,33.85692006441252,0.9989999999999998,0.9989999999999999,0.9999999999999999,99.89999999999998,71.655109767206,767.0899650980241,69.74156146871776,556.6076162604295,2779.5519660766613,81.64146868250539,-3.580080676357511e-12,0.26762338861351737,39.04010952502722,
600.0,250.0,True,retry-warm-start,0.6867748492678925,4132.472445521084,9110.531402844692,409.93738634732085,903.7561606890304,1.5062602678150505,366.52654385145706,24.676432887289515,0.001,0.025404580705435158,0.5777645608186337,0.1,1009.6966964122846,581.0168899353198,980.8754547584872,5.906017577217426e-07,2545.544192208597,81.64146868250536,-1.7579316669014133e-08,0.6867748492678925,87.18233692704234,
600.0,300.0,True,retry-warm-start,0.6722002417316801,4113.220653705879,9068.088517573055,400.18724433368703,882.260802602933,1.4704346710048883,375.99733913080263,24.561473730283325,0.0010000000000125874,0.06966673517854267,0.659041191716557,0.10000000000125873,959.4655626726832,580.5993919933543,932.1790892328629,1.3004216725676088e-07,2525.110514152078,81.64146868250552,-3.2868207044955966e-09,0.6722002417316801,84.34592276898911,
600.0,350.0,True,retry-warm-start,0.6815123067269498,4194.473595960379,9247.220379126169,424.3011317889938,935.4227611646514,1.559037935274419,207.58249289936347,25.046663360170644,0.001,0.2692086000269865,0.013389338635543611,0.1,768.1751598181896,490.6458350385427,745.1300849069828,662.1475009294606,4451.822216726679,81.64146868253552,-1.777182880025041e-10,0.6815123067269498,20.146891843003687,
600.0,400.0,True,retry-warm-start,0.6722766940957882,4141.539020486106,9130.519755344078,419.2977283192961,924.3921578072865,1.5406535963454775,179.21324722703358,24.730572565539617,0.001000000000000002,0.2688020389657086,0.013525615068635588,0.1000000000000002,759.1520759748453,484.4784599513238,736.3776744454251,660.1568671805264,4451.809696124849,81.64146868253091,-1.921357656309297e-10,0.6722766940957882,21.382353794993833,
600.0,450.0,True,retry-warm-start,0.6915601643419778,4705.924826103828,10374.775990125021,409.67875696667045,903.1859811838609,1.5053099686397682,562.7594350410818,28.10071686496885,0.15505398867856365,0.3842282344206912,0.018767168771964427,15.505398867856366,723.987310661871,550.0315450438471,702.2678485026834,723.6653236496584,4451.945470714277,81.64146868254308,-2.1386900930786545e-11,0.6915601643419778,20.636140711023472,
600.0,500.0,True,retry-warm-start,0.6962982469041837,5696.178791871507,12557.909688135762,368.9258583434267,813.3413258210852,1.3555688763684755,1279.4271163057485,34.013868337793824,0.405148571782113,0.5667525496401692,0.018081543910342814,40.5148571782113,613.3453341338704,665.1973622246066,594.9451471866524,822.3458020072785,4451.920119878508,81.64146868253559,-6.892457958540543e-12,0.6962982469041837,21.47517950600013,
600.0,550.0,True,retry-warm-start,0.6530148314879527,5696.28947917947,12558.153711588642,333.9870694230859,736.3145729915236,1.2271909549858726,1335.883472511558,34.014529290280464,0.4757228972970019,0.6179882864763813,0.01811740565948061,47.57228972970019,540.8214828427485,665.2194553114472,524.5970070190426,820.9314747753951,4451.624148280518,81.64146868253198,-7.1337319731967774e-12,0.6530148314879527,20.283478274010122,
600.0,600.0,True,retry-warm-start,0.6056812677553528,5696.399778762012,12558.396880254306,295.76632054928575,652.0523456093663,1.0867539093489438,1397.8332060727723,34.015187927523364,0.5527158751973972,0.6739342028502256,0.018161815083905044,55.27158751973972,461.626440767146,665.2448940111315,447.7778182271309,819.3402606900977,4451.219174298277,81.64146868252855,-7.125385351192115e-12,0.6056812677553528,21.159754372027237,
600.0,650.0,True,retry-warm-start,0.5566410096731581,5696.448430839469,12558.50413959731,255.55778438291046,563.407802606252,0.9390130043437532,1457.809362635846,34.01547844597682,0.6159842735338363,0.7199468498102952,0.13956695883705972,61.598427353383634,396.48749901482023,665.2296271485388,384.59307937593775,817.9168490967031,4451.8927046646995,81.64146868259256,-9.424152430659305e-12,0.5566410096731581,21.037911022955086,
600.0,700.0,True,retry-warm-start,0.5035946693044118,5696.532055439116,12558.688500062184,211.95089817780345,467.271189140749,0.7787853152345817,1522.2868037525072,34.01597779760419,0.6816356828583676,0.7677304085413557,0.2900727025022966,68.16356828583676,328.84223479866023,665.2402473534892,318.9771735925573,816.2879211258496,4451.864454239511,81.6414686825868,-9.753510499255214e-12,0.5035946693044118,20.10445667296881,
600.0,750.0,True,retry-warm-start,0.4454090946340239,5696.616527767309,12558.874729446363,164.09891955312412,361.77576002520846,0.6029596000420141,1593.5130661094934,34.01648221131238,0.7535306006276907,0.8201026429825822,0.45413200627557776,75.35306006276907,254.69843643425682,665.2510711166968,247.05769108236058,814.2956910518892,4451.832832922352,81.6414686825831,-1.0032058517239761e-11,0.4454090946340239,19.632953628024552,
600.0,800.0,True,retry-warm-start,0.3810008800434794,5696.707225022012,12559.074682428027,111.09358149643475,244.91913163866997,0.4081985527311166,1673.3058434152808,34.017023796222595,0.8329878565798164,0.8780379743831427,0.6344833371534634,83.29878565798164,172.67634484246358,665.2629059872731,167.49627832473158,811.6895184717819,4451.792013956613,81.6414686825832,-1.0537279382383247e-11,0.3810008800434794,22.05908894399181,
650.0,250.0,True,retry-warm-start,0.6918305526753119,4213.691754994774,9289.589116896577,454.81705456452676,1002.6987748340468,1.5426134997446874,372.09363314221525,25.161421684141708,0.0010000000000371745,0.025631852922616907,0.5757362130316023,0.10000000000371745,1028.7827451528829,592.2927594929369,999.280462885313,8.106380846584216e-07,2547.142248240633,81.6414686825059,-1.9535756567989893e-08,0.6918305526753119,82.71611636702437,
650.0,300.0,True,retry-warm-start,0.677910304763825,4193.5851423858385,9245.261676606666,444.73308779373855,980.4674600118318,1.5084114769412797,381.47750073443467,25.041358094325066,0.001,0.06984963084760212,0.6563465928107967,0.1,977.5306430830697,591.984538887859,949.5885162284666,7.365952114923857e-08,2525.089551290247,81.64146868250293,-1.3444088065028836e-09,0.677910304763825,83.6493450049893,
650.0,350.0,True,retry-warm-start,0.6874963709313232,4277.074001457101,9429.322885092353,469.847401469465,1035.8349782276118,1.593592274196326,212.2079924625519,25.539899162593798,0.001,0.26970152670215,0.01348801484960208,0.1,782.3769239192245,500.2592700909655,758.9057843255064,669.4097728024801,4451.841507166694,81.64146868255219,-1.5968616012829173e-10,0.6874963709313232,21.710754180967342,
650.0,400.0,True,retry-warm-start,0.6154910295485965,4026.921499275105,8877.83167573188,404.98235124311446,892.832191197595,1.3735879864578384,440.41727119193854,24.046151409175394,0.10278698047880466,0.34268356576515413,0.01,10.278698047880466,664.0371674448745,471.1001537501819,644.1160524215283,1.0031885722128209e-07,4452.099737663679,81.64146868250539,3.0314791753249803e-09,0.6154910295485965,6.030981073970906,
650.0,450.0,True,retry-warm-start,0.6709198813923022,4180.151281761516,9215.645118797072,459.8795094121273,1013.859564040164,1.5597839446771753,161.1399178285699,24.96113983164309,0.001,0.26907950187675717,0.013653542842871052,0.1,765.7552927228251,488.9776970392068,742.7827754185207,665.6385441273203,4451.817889353427,81.64146868252175,-1.782951980500158e-10,0.6709198813923022,20.18490972899599,
650.0,500.0,True,retry-warm-start,0.7218459205814707,5696.19334702357,12557.9417767151,434.5541781482093,958.0268322291051,1.4738874341986232,1193.7398501593184,34.01395525168641,0.3393229846058258,0.5190038821872142,0.018629309426533066,33.93229846058258,680.9444746783686,665.2025275471083,660.5162933724899,824.1525388622313,4451.808465557815,81.64146868252594,-6.079372248668502e-12,0.7218459205814707,21.64177219895646,
650.0,550.0,True,retry-warm-start,0.6855191615882199,5696.2868345868765,12558.14788126692,402.5833206452004,887.5432403608216,1.3654511390166486,1243.511593343102,34.014513498503725,0.3982058234279107,0.5617145790685076,0.01867560522676411,39.82058234279107,620.4889951703046,665.2234455071771,601.8744734371975,822.9784667086224,4451.485857682697,81.64146868252344,-6.336733221479207e-12,0.6855191615882199,21.68169413198484,
650.0,600.0,True,retry-warm-start,0.646018701125876,5696.381910009976,12558.357486446193,367.81193785027864,810.8855544234813,1.2475162375745865,1297.7222736753263,34.015081226985075,0.46209334012003067,0.6080900035425867,0.018715364643188914,46.20933401200307,554.843429179047,665.2442295402521,538.1982693524644,821.7217234300565,4451.173585967701,81.64146868252102,-6.4328195548135625e-12,0.646018701125876,19.6697670739959,
650.0,650.0,True,retry-warm-start,0.6028786461115487,5696.477733839505,12558.568741577248,329.82606409996754,727.1411374360704,1.1186786729785698,1357.0879220849986,34.015653424461874,0.5317044300369336,0.6586612671699956,0.018746366352525,53.17044300369336,483.2554721938933,665.2646565383819,468.7579456592462,820.3216308246297,4450.875673508037,81.6414686825187,-6.3472517172757925e-12,0.6028786461115487,21.452167413022835,
650.0,700.0,True,retry-warm-start,0.5571106748117507,5696.503707119519,12558.626002789833,289.17931408062833,637.5304994084348,0.9808161529360536,1417.8597989415023,34.01580851992754,0.5962355837694634,0.7055805459084427,0.09320485722252597,59.62355837694634,416.83064161377035,665.2359966741981,404.32590025049876,818.76462959016,4451.894962692926,81.641468682566,-8.458202888084188e-12,0.5571106748117507,20.750274263962638,
650.0,750.0,True,retry-warm-start,0.508428353028997,5696.57904893636,12558.792102866077,245.65734897261115,541.5811046919979,0.8332016995261506,1480.6287946726493,34.01625841217149,0.6571797502200267,0.7499259348610303,0.23352657243389074,65.71797502200268,354.0522608865685,665.2455152264189,343.43087113859616,817.3187006305538,4451.871111317755,81.64146868256174,-8.59351478865733e-12,0.508428353028997,19.68362588400487,
650.0,800.0,True,retry-warm-start,0.4550661335196134,5696.655233517218,12558.960060916728,197.93510386279536,436.37168867799585,0.671341059504609,1549.8094235704923,34.01671333685206,0.7238690044478976,0.7984898461177253,0.3863570323785001,72.38690044478976,285.29968980239164,665.2551957434157,276.7408780550247,815.5804016559,4451.845208477016,81.64146868255864,-8.654667260632465e-12,0.4550661335196134,22.533229455002584,
700.0,250.0,True,retry-warm-start,0.6980069007431428,4297.6961048316425,9474.786786633935,501.2370562521909,1105.037238954705,1.5786246270781499,377.8406349693155,25.66304092742014,0.001,0.025874722628756813,0.5735757922245456,0.1,1048.4911120179756,604.0217794533569,1018.3094696758128,9.300981673732167e-07,2548.580681424025,81.64146868250535,-1.9843082621484598e-08,0.6980069007431428,82.19674452999607,
700.0,300.0,True,retry-warm-start,0.6846190099359416,4276.693767035277,9428.484612681312,490.79477464057146,1082.0159760680965,1.5457371086687093,387.16353718292754,25.537628650401622,0.0010491160250839426,0.07004276732747138,0.6532214662890933,0.10491160250839426,996.1873313553484,603.7701212246625,967.593302850099,1.443392193323234e-06,2525.3974478992186,81.6414686825057,-2.5401893033460965e-08,0.6846190099359416,82.76479473500513,
700.0,350.0,True,retry-warm-start,0.6945018106811773,4362.539185644276,9617.741139455082,516.9677929029091,1139.7175355896113,1.628167907985159,216.94651488739314,26.050241556749587,0.001,0.27009288487785743,0.013659751347135676,0.1,797.1690742966671,510.19413985845495,773.2541652194442,677.020303063671,4451.862957184089,81.64146868261368,-1.4711476828410674e-10,0.6945018106811773,21.77927921398077,
700.0,400.0,True,retry-warm-start,0.6848527996910271,4305.217062624257,9491.367640602688,510.58806011410576,1125.6526490887597,1.6080752129839424,187.29022187792714,25.7079511869861,0.001,0.2699549827852476,0.013562483809208254,0.1,787.1165532074763,503.5321753561019,763.5031865227023,674.7572032633886,4451.841353208651,81.64146868252075,-1.525202290852956e-10,0.6848527996910271,20.22209702298278,
700.0,450.0,True,retry-warm-start,0.6657178530061995,4180.144835512681,9215.630907267967,496.7098273543828,1095.0564195820193,1.564366313688599,161.3493247798622,24.961101338847925,0.001,0.26908309583517476,0.013651255109800312,0.1,765.7503771928259,488.9767223041095,742.777989967838,583.9733317298023,4451.827844430772,81.64146868251724,-1.6378095754610023e-10,0.6657178530061995,21.717138893029187,
700.0,500.0,True,retry-warm-start,0.672733431847419,4235.9282189299465,9338.612070017338,502.5537017275386,1107.939941902566,1.5827713455750942,149.11902275869514,25.29420335833974,0.001,0.2699851726354279,0.019267157309296803,0.1,774.7447695627924,495.46938180021215,751.5025754643589,678.020405791055,4451.948570960289,81.64146868252675,-4.786471913265089e-11,0.672733431847419,21.045213122968562,
700.0,550.0,True,retry-warm-start,0.7113434042688084,5696.293500326236,12558.162576689227,469.70803949592505,1035.5277380335062,1.479325340047866,1157.4257759246416,34.01455330196074,0.33576339514892856,0.5164228780484844,0.019227718534525318,33.57633951489286,684.6100954335743,665.2279891899732,664.0719244880175,824.5568880684359,4451.364667544061,81.6414686825178,-5.749525855414106e-12,0.7113434042688084,19.84576212603133,
700.0,600.0,True,retry-warm-start,0.6779990063928953,5696.375820848697,12558.344062159453,437.92811249178345,965.4650753616355,1.3792358219451937,1205.414916135735,34.01504486648547,0.38946636992967687,0.5553734546256983,0.019263439463424147,38.94663699296769,629.4758056406034,665.2451749968154,610.5916594292434,823.5169388695363,4451.120358141341,81.6414686825161,-5.879896396165929e-12,0.6779990063928953,20.9337486490258,
700.0,650.0,True,retry-warm-start,0.641761622267344,5696.4594639081815,12558.528463321254,403.3843485627713,889.3092025284568,1.2704417178977954,1257.6392924786605,34.015544328339544,0.44770355277639323,0.597641402179565,0.019293234042368764,44.770355277639325,569.6434924822344,665.2622809311392,552.5543115183569,822.400827374041,4450.883618205772,81.64146868251444,-5.888112046548155e-12,0.641761622267344,20.848964714969043,
700.0,700.0,True,retry-warm-start,0.6022145433830893,5696.543816394382,12558.714428499381,365.6763567002066,806.1774095084095,1.151682013583442,1314.7570570510509,34.01604802642763,0.5111131472728133,0.6436975518643885,0.019315311631150935,51.11131472728133,504.446267603243,665.2791609733637,489.312998992254,821.160486341364,4450.656842315746,81.64146868251291,-5.762315104240745e-12,0.6022145433830893,20.861422315996606,
700.0,750.0,True,retry-warm-start,0.5593168584725626,5696.552279435618,12558.733086289352,324.64595135254825,715.7209572708549,1.0224585103869357,1376.167309087374,34.01609856216647,0.5766177949301746,0.6913129153742662,0.0468081824393804,57.66177949301746,437.03396769229244,665.2415821540937,423.9231061415689,819.5156706311964,4451.897318207379,81.64146868254801,-7.707095378561846e-12,0.5593168584725626,21.599982521031052,
700.0,800.0,True,retry-warm-start,0.5143997213646145,5696.620702678973,12558.883933540117,281.25465674447366,620.0596413520014,0.8857994876457164,1437.3935342935706,34.016507141196556,0.6334291902690217,0.7326401210554446,0.17821101611449455,63.342919026902166,378.528027208018,665.2501902699834,367.1723438868302,818.2240474491759,4451.876826951324,81.64146868254478,-7.7219307337284e-12,0.5143997213646145,21.906505477032624,
750.0,250.0,True,retry-warm-start,0.7051760183249444,4384.6436832483305,9666.473156962933,549.2832673766657,1210.9608769239446,1.6146145025652594,383.7762081988225,26.182235214083796,0.0010000000000440455,0.02612544972776595,0.5712949704207965,0.10000000000440455,1068.8653406628084,616.2310308421281,1038.002431846057,9.506198921371833e-07,2549.836777916794,81.6414686825062,-1.8741293850155216e-08,0.7051760183249444,81.89622531004716,
750.0,300.0,True,retry-warm-start,0.6922200270945862,4362.69790774451,9618.0910613717,538.4561902519476,1187.0912861532488,1.582788381537665,393.0538995508602,26.05118934178472,0.001,0.0702406760469914,0.6507176126244337,0.1,1015.473915135625,616.0023971236781,986.2265063998209,1.7139993815362686e-06,2525.8173981436057,81.64146868250455,-2.7658976220479303e-08,0.6922200270945862,83.68567233695649,
750.0,350.0,True,retry-warm-start,0.6791029572361234,4339.144541508971,9566.164839101508,527.4436215573444,1162.8127569577525,1.5504170092770033,399.44456257539423,25.910543985078785,0.001,0.11130974680325133,0.7365280325185479,0.1,965.515945507538,617.8496168268916,937.833359117532,8.284659998025745e-07,2483.932429644928,81.6414686825033,-1.1310612557657862e-08,0.6791029572361234,82.16753135400359,
750.0,400.0,True,retry-warm-start,0.6925173094058094,4391.360528267557,9681.281247829222,558.60598842237,1231.5139341957254,1.6420185789276338,191.5047943175046,26.22234383609814,0.001,0.2704926582827589,0.013567670626785653,0.1,801.8569471831116,513.5424083351359,777.8013561224774,682.6290485693237,4451.854986310265,81.64146868251719,-1.3731551312679002e-10,0.6925173094058094,20.657180487993173,
750.0,450.0,True,retry-warm-start,0.6850137955661915,4345.972965681264,9581.218919600227,553.1862619333352,1219.5654967834694,1.6260873290446258,168.40256877470165,25.951318885094228,0.0010000000000003565,0.27020408922903516,0.013692150085195247,0.10000000000003564,794.1004015361326,508.2695271918282,770.2775011006589,680.6786910596529,4451.847842713951,81.64146868251505,-1.426223479594757e-10,0.6850137955661915,21.30846783501329,
750.0,500.0,True,retry-warm-start,0.6801764455442418,4318.714339935593,9521.124008108805,549.7353571812163,1211.9575631488528,1.6159434175318037,151.63040794974577,25.788548132790712,0.001,0.27027711165330426,0.017012276254320807,0.1,789.1710880180414,505.09855424882977,765.4960857413344,686.503147819308,4451.963705071117,81.64146868252207,-4.4417573785704434e-11,0.6801764455442418,21.12013663398102,
750.0,550.0,True,retry-warm-start,0.6903295609237741,5590.165584912416,12324.19085180961,474.45616930917987,1045.995559982404,1.3946607466432055,1301.578063852867,33.38082653991717,0.28178741912121186,0.34866621618139426,1.0,28.178741912121186,905.3997963670524,851.7151315476316,878.2836503069216,7.526068657170981e-10,2226.818869543564,81.64146868250539,-2.209010752096674e-12,0.6903295609237741,41.43073123000795,
750.0,600.0,True,retry-warm-start,0.6023910578359828,5699.997218036066,12566.327866826672,385.273671598508,849.3820418795026,1.13250938917267,1673.1271783669495,34.03666949093664,0.5202491181280848,0.6503354185164268,0.01,52.02491181280848,495.34027187172626,665.6370415819424,480.4800637155746,0.013845297924035549,4452.086135306055,81.64146868250539,-3.343713934206294e-11,0.6023910578359828,6.056740740023088,
750.0,650.0,True,retry-warm-start,0.5572080804190787,5699.998446700649,12566.330575565184,338.73244451449807,746.7763218255527,0.9957017624340703,1739.6801867929023,34.03667682772097,0.5869949554734516,0.6988589011175208,0.05744959365158933,58.69949554734516,426.601242879463,665.6369842655643,413.80320559307916,0.020690352085239283,4452.092582278131,81.6414686825054,1.898320042825752e-12,0.5572080804190787,5.468877105973661,
750.0,700.0,True,retry-warm-start,0.639827395714762,5696.525298219924,12558.673602961606,440.8463754809005,971.8987363127028,1.2958649817502703,1215.4639010556057,34.015937447957526,0.4324909697549489,0.5865973532964676,0.019858146039467325,43.249096975494886,585.2857990755595,665.2759027275438,567.7273341562938,822.9960892678482,4450.692235239151,81.64146868251045,-5.4694469439620086e-12,0.639827395714762,19.29658395703882,
750.0,750.0,True,retry-warm-start,0.603416627179486,5696.6003783634815,12558.839126147697,403.4739320786826,889.5067001393052,1.1860089335190735,1270.5591037395095,34.016385777656424,0.490580761299526,0.6287803873057983,0.019874318072685998,49.058076129952596,525.5707804961094,665.2901812970788,509.80376244845314,821.8921431564095,4450.514397559107,81.64146868250943,-5.324439673881631e-12,0.603416627179486,22.028624402999412,
750.0,800.0,True,retry-warm-start,0.5635026176282567,5696.675703642298,12559.005189763882,362.4945802423541,799.1628014938987,1.065550401991865,1331.111239566777,34.01683557114331,0.5541028804120495,0.6749424772537158,0.01988219429784048,55.41028804120495,460.2206519361173,665.3042371230343,446.41413336695786,820.6253153405164,4450.344663481448,81.64146868250847,-5.072756017326929e-12,0.5635026176282567,20.006636250996962,
800.0,250.0,True,retry-warm-start,0.7132492847506816,4474.7060360580035,9865.026421214196,599.0483022767482,1320.6738681653646,1.6508423352067059,389.9142360684383,26.720028903958667,0.001,0.026375800541755808,0.568914741753586,0.1,1089.9531890935275,628.9412501659509,1058.4015072160146,8.928502666094573e-07,2550.9418214900443,81.64146868250481,-1.6501080279951452e-08,0.7132492847506816,81.56596180197084,
800.0,300.0,True,retry-warm-start,0.7006428233216749,4451.764819692603,9814.449756790706,587.8097290368438,1295.8970848292065,1.6198713560365081,399.15519045830825,26.58303890742378,0.001,0.07043778214210138,0.6477703052062505,0.1,1035.432724494357,628.7144499495786,1005.525803810795,1.742028871376533e-06,2526.25960373236,81.64146868250437,-2.6396351326951617e-08,0.7006428233216749,83.52740401600022,
800.0,350.0,True,retry-warm-start,0.6878784986480565,4427.1979840501135,9760.28921959656,576.3790477516231,1270.6967762541833,1.5883709703177291,405.4439548014316,26.43634177175516,0.001,0.11146449799912929,0.7328658102130539,0.1,984.4158393282092,630.6560318118742,956.0980814985477,5.1101255849062e-07,2483.4600013388804,81.6414686825053,-6.5892954426161054e-09,0.6878784986480565,82.83074190898333,
800.0,400.0,True,retry-warm-start,0.7009960372839794,4480.595592071537,9878.01065419275,608.3265999394787,1341.1289887585733,1.6764112359482166,195.84591227948815,26.75519749506103,0.001,0.2710014026155978,0.013563915521105818,0.1,817.1452166778242,523.9017823042507,792.6309669183398,690.9076874399025,4451.8676681253055,81.64146868251424,-1.2416072336929318e-10,0.7009960372839794,21.568264814966824,
800.0,450.0,True,retry-warm-start,0.6932810056111016,4433.279675822227,9773.697038911196,602.2829325527402,1327.8049987644222,1.6597562484555277,172.19366144622444,26.472657672421104,0.001000000000000106,0.2707265719222366,0.013696853934702519,0.10000000000001061,809.04858764908,518.4099684982923,784.7772298412898,688.7791388447038,4451.8610298642,81.64146868251254,-1.2872653637474585e-10,0.6932810056111016,21.83682194299763,
800.0,500.0,True,retry-warm-start,0.6883663982204001,4404.380964908869,9709.98636285739,598.5302083425129,1319.5316679160705,1.649414584895088,154.2701752507376,26.300093400112463,0.001,0.2705960121571759,0.01486074294984142,0.1,804.0576744226681,515.051731649039,779.9360704602099,695.3173410160716,4451.97587720706,81.64146868251792,-4.1469133682525694e-11,0.6883663982204001,20.811327417031862,
800.0,550.0,True,retry-warm-start,0.6088588499369094,4204.493769549191,9269.311054223535,507.3017874541457,1118.4076666571586,1.3980095833214483,459.9231886437041,25.106497308108437,0.13049826671584228,0.36406088479913584,0.010000000000000944,13.049826671584228,670.0261146481286,491.8064644217309,649.9253312086846,2.4472649329254637e-07,4452.099738008245,81.6414686825054,3.2322065683654255e-09,0.6088588499369094,6.652486702019814,
800.0,600.0,True,retry-warm-start,0.725276798756698,5696.373848007706,12558.339712794748,574.1592208041676,1265.802901369284,1.582253626711605,1036.2077738644434,34.01503308596919,0.28016569786707807,0.47612469222171605,0.020344942556812042,28.016569786707805,741.6712380630676,665.2481253476018,719.4212072279514,826.0277387728179,4451.018074331071,81.64146868251046,-5.167831440555659e-12,0.725276798756698,20.933957438974176,
800.0,650.0,True,retry-warm-start,0.699091720588452,5696.44907022011,12558.505549188658,545.3874922540788,1202.372173173187,1.502965216466484,1077.5374822006065,34.01548226401053,0.3220413993500607,0.5064743755252185,0.02037230449947734,32.20413993500607,698.7129470543534,665.2617002923945,677.7516621455534,825.2425887656436,4450.86334925234,81.64146868250961,-5.2307134318363424e-12,0.699091720588452,19.43545313301729,
800.0,700.0,True,retry-warm-start,0.6707351301007857,5696.514929300256,12558.65074343393,514.2264104838246,1133.6738290808491,1.4170922863510613,1122.3090652095507,34.01587553152665,0.36730052076800734,0.5392935189462577,0.020395934410387766,36.73005207680073,652.256307206735,665.2741013675547,632.6887185816287,824.4172921809413,4450.7113126070435,81.64146868250877,-5.228569313620035e-12,0.6707351301007857,19.294745268009137,
800.0,750.0,True,retry-warm-start,0.6399179771027768,5696.581758142269,12558.798075635608,480.3561104542683,1059.0026882296888,1.323753360287111,1171.010241273797,34.016274589828726,0.41638536100934037,0.5749072153924034,0.020414592418314895,41.63853610093404,601.842222152683,665.2864922529749,583.787053047793,823.5280057084024,4450.563254670581,81.64146868250802,-5.151226667443609e-12,0.6399179771027768,21.549183727998752,
800.0,800.0,True,retry-warm-start,0.6062922204642627,5696.649212482296,12558.946786822718,443.39182023149294,977.5104747187539,1.2218880933984424,1224.2249537262219,34.01667738319734,0.4698240281789834,0.6137040317759109,0.02042695410606012,46.98240281789834,546.9203637339949,665.2988024588858,530.512847198848,822.5426809049677,4450.420150877055,81.64146868250731,-4.993836941191709e-12,0.6062922204642627,20.938288083998486,
